Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.31879E-4,41.500178036,0.670385472,0.357602574,0.426605505,0
6.32017E-4,41.752954251,0.670465874,0.355993564,0.429226737,0
6.32087E-4,42.132171729,0.670506393,0.353580048,0.433158585,0
6.32304E-4,42.258610893,0.670631771,0.352775543,0.434469201,0
6.33225E-4,42.70168077,0.67116388,0.349959775,0.439056356,0
6.33269E-4,42.828330156,0.671189548,0.34915527,0.440366972,0
6.33497E-4,43.01835506,0.671321382,0.347948512,0.442332896,0
6.33597E-4,43.335129355,0.671378831,0.345937249,0.445609436,0
6.33748E-4,43.525233765,0.671465709,0.344730491,0.446264744,0
6.34574E-4,43.778958865,0.671942228,0.34312148,0.448230668,0
6.34773E-4,44.032830985,0.67205692,0.34151247,0.4508519,0
6.34972E-4,44.413779879,0.67217142,0.339098954,0.454783748,0
6.35364E-4,44.540813454,0.672397102,0.338294449,0.456094364,0
6.35605E-4,45.112665056,0.67253559,0.334674175,0.461992136,0
6.35763E-4,45.430483608,0.672626513,0.332662912,0.465268676,0
6.35802E-4,45.621224224,0.672649108,0.331053902,0.465923984,0
6.36329E-4,45.939281869,0.672952187,0.329444891,0.47051114,0
6.36451E-4,46.130192883,0.673022172,0.328238134,0.472477064,0
6.36913E-4,46.321234006,0.673287452,0.327031376,0.474442988,0
6.37145E-4,46.894645448,0.673420557,0.323411102,0.48034076,0
6.37239E-4,47.022085532,0.673474022,0.322606597,0.481651376,0
6.37537E-4,47.277079508,0.673645302,0.320997586,0.484272608,0
6.38484E-4,47.532288912,0.674187603,0.319388576,0.486238532,0
6.38614E-4,47.979254498,0.67426166,0.316572808,0.490825688,0
6.3871E-4,48.0431255,0.674316806,0.316170555,0.490825688,0
6.38751E-4,48.362484603,0.674340221,0.314159292,0.494102228,0
6.38818E-4,48.617992183,0.674378565,0.312550282,0.49672346,0
6.39174E-4,48.873562548,0.674582042,0.310941271,0.499344692,0
6.39284E-4,49.001418016,0.674644755,0.310136766,0.500655308,0
6.39286E-4,49.25713168,0.674645997,0.308527755,0.50327654,0
6.39339E-4,49.512851315,0.674676393,0.306918745,0.505897772,0
6.39483E-4,49.768602018,0.674758622,0.305309735,0.508519004,0
6.39824E-4,50.024480992,0.674953492,0.303700724,0.510484928,0
6.40091E-4,50.408509447,0.6751057,0.301287208,0.513761468,0
6.40187E-4,50.536539889,0.675160384,0.300482703,0.514416776,0
6.40365E-4,50.856705676,0.675262069,0.29847144,0.517693316,0
6.40701E-4,51.048848802,0.675453987,0.297264682,0.51965924,0
6.4098E-4,51.369309459,0.675612971,0.295253419,0.52293578,0
6.41196E-4,51.561625126,0.675735637,0.294046661,0.524901704,0
6.41242E-4,51.81811523,0.675762033,0.292437651,0.527522936,0
6.41358E-4,52.074643394,0.675827831,0.29082864,0.530144168,0
6.41549E-4,52.331231674,0.675936813,0.28921963,0.5327654,0
6.41978E-4,52.652193356,0.676181102,0.287208367,0.53604194,0
6.42217E-4,52.780634424,0.676316801,0.286403862,0.537352556,0
6.42728E-4,53.037673741,0.676607049,0.284794851,0.539973788,0
6.4297E-4,53.294821277,0.676744801,0.283185841,0.54259502,0
6.43176E-4,53.552039184,0.676861285,0.28157683,0.545216252,0
6.43802E-4,53.873689687,0.677216841,0.279565567,0.548492792,0
6.44121E-4,54.066901316,0.677397293,0.278358809,0.549803408,0
6.44152E-4,54.517789017,0.677414953,0.275543041,0.554390564,0
6.44286E-4,54.839880982,0.67749081,0.273531778,0.557667104,0
6.4434E-4,55.35531622,0.677521708,0.270313757,0.562909567,0
6.44807E-4,55.677663362,0.677786043,0.268302494,0.566186107,0
6.44957E-4,55.806639811,0.677870822,0.267497989,0.567496723,0
6.45043E-4,56.129158082,0.677919436,0.265486726,0.570773263,0
6.45445E-4,56.258242178,0.678146458,0.26468222,0.572083879,0
6.45613E-4,56.645565207,0.678241476,0.262268705,0.576015727,0
6.45656E-4,56.774692116,0.678266228,0.2614642,0.577326343,0
6.45737E-4,57.032962793,0.67831199,0.259855189,0.579947575,0
6.45803E-4,57.549559321,0.678349174,0.256637168,0.585190039,0
6.45943E-4,57.807895551,0.678427947,0.255028158,0.587811271,0
6.46107E-4,58.00170632,0.67852071,0.2538214,0.589777195,0
6.46179E-4,58.26015627,0.678561172,0.252212389,0.592398427,0
6.46469E-4,58.648004753,0.67872525,0.249798874,0.596330275,0
6.46979E-4,59.100738175,0.67901245,0.246983105,0.600917431,0
6.47357E-4,59.294924223,0.679225865,0.245776348,0.602228047,0
6.47637E-4,59.553916655,0.679383551,0.244167337,0.604849279,0
6.48267E-4,59.877977311,0.679738258,0.242156074,0.608125819,0
6.48384E-4,60.0724849,0.679804021,0.240949316,0.610091743,0
6.48827E-4,60.267083315,0.680052697,0.239742558,0.612057667,0
6.48982E-4,60.526660944,0.680139984,0.237731295,0.614023591,0
6.49222E-4,61.110789001,0.680274775,0.234513274,0.620576671,0
6.49248E-4,61.305560808,0.680289435,0.232904264,0.621887287,0
6.49598E-4,61.500430737,0.680486094,0.232099759,0.624508519,0
6.50244E-4,62.020431534,0.680848155,0.228881738,0.631061599,0
6.50312E-4,62.280544165,0.680886266,0.227272727,0.633682831,0
6.5123E-4,62.540957817,0.68140024,0.225663717,0.635648755,0
6.51251E-4,63.713185991,0.681411998,0.21842317,0.647444299,0
6.51527E-4,63.778338709,0.68156669,0.218020917,0.647444299,0
6.52111E-4,64.039036996,0.681892788,0.216411907,0.649410223,0
6.52455E-4,64.299967807,0.682085183,0.214802896,0.651376147,0
6.52555E-4,64.560967237,0.682141241,0.213193886,0.653997379,0
6.52563E-4,64.821992272,0.682145267,0.211182623,0.654652687,0
6.5274E-4,65.409319153,0.682244367,0.207964602,0.662516383,0
6.52899E-4,65.866300219,0.682333071,0.205148833,0.667103539,0
6.53112E-4,66.258143275,0.682451928,0.202735318,0.671035387,0
6.53436E-4,66.780844392,0.682632751,0.199517297,0.675622543,0
6.53783E-4,67.173074513,0.6828257,0.197103781,0.679554391,0
6.53926E-4,67.369231353,0.682905473,0.195897023,0.681520315,0
6.54056E-4,67.565422163,0.682978072,0.194690265,0.683486239,0
6.54763E-4,67.761755383,0.683371614,0.193483508,0.684796855,0
6.55204E-4,68.023762158,0.683616527,0.191874497,0.687418087,0
6.55572E-4,68.28590631,0.683820923,0.190265487,0.690039318,0
6.55745E-4,68.548169748,0.683917175,0.188656476,0.69266055,0
6.56169E-4,68.876149002,0.684152153,0.186645213,0.69593709,0
6.56212E-4,69.007387074,0.684176129,0.185840708,0.697247706,0
6.56706E-4,69.270014964,0.684449799,0.184231698,0.69921363,0
6.5717E-4,69.5328452,0.684706852,0.182622687,0.701834862,0
6.57391E-4,69.795754158,0.684829555,0.181013677,0.704456094,0
6.57983E-4,70.05884254,0.685156804,0.179404666,0.706422018,0
6.58118E-4,70.25625083,0.685231475,0.178197908,0.708387942,0
6.5812E-4,70.651121657,0.685232734,0.175784393,0.71231979,0
6.58356E-4,70.914393244,0.685363242,0.174175382,0.714941022,0
6.58356E-4,71.111900059,0.685363242,0.172566372,0.714941022,0
6.58514E-4,71.309427187,0.685450645,0.171761866,0.71887287,0
6.59051E-4,71.638783647,0.685747122,0.169750603,0.72214941,0
6.59133E-4,71.968317434,0.685792528,0.16773934,0.72542595,0
6.59222E-4,72.231979681,0.685841591,0.16613033,0.728047182,0
6.59261E-4,72.297905784,0.685862961,0.165728077,0.72870249,0
6.59467E-4,72.561669844,0.685976836,0.164119067,0.731323722,0
6.59637E-4,72.82547382,0.686070548,0.162510056,0.733944954,0
6.59714E-4,73.089350849,0.686112688,0.160901046,0.736566186,0
6.60135E-4,73.287349504,0.68634474,0.159694288,0.737876802,0
6.60497E-4,73.683478558,0.68654404,0.157280772,0.74180865,0
6.60517E-4,73.815579896,0.686554966,0.156476267,0.743119266,0
6.60589E-4,74.21190719,0.686595052,0.154062751,0.747051114,0
6.60632E-4,74.277970395,0.68661851,0.153660499,0.747706422,0
6.60746E-4,74.542237448,0.68668118,0.152051488,0.750327654,0
6.60813E-4,74.806542499,0.686717961,0.150442478,0.752948886,0
6.60829E-4,75.004788505,0.686726958,0.14923572,0.75491481,0
6.61067E-4,75.269177352,0.686857654,0.14762671,0.757536042,0
6.61271E-4,75.533638585,0.686969903,0.146017699,0.760157274,0
6.61272E-4,75.864274538,0.686970656,0.143604183,0.76146789,0
6.61414E-4,76.194951677,0.687048707,0.141995173,0.766710354,0
6.61447E-4,76.327237819,0.6870669,0.141190668,0.76802097,0
6.61553E-4,76.525692469,0.687124883,0.13998391,0.769986894,0
6.62386E-4,76.856791949,0.687582584,0.137972647,0.773263434,0
6.62572E-4,77.055532831,0.687684269,0.136765889,0.775229358,0
6.62681E-4,77.254323466,0.687744289,0.135559131,0.777195282,0
6.62978E-4,77.652068777,0.68790707,0.133145615,0.78112713,0
6.63081E-4,77.784674672,0.687963598,0.13234111,0.782437746,0
6.63339E-4,78.049932885,0.688104946,0.1307321,0.785058978,0
6.63965E-4,78.448058484,0.688447704,0.128318584,0.788990826,0
6.64154E-4,78.51447387,0.688551014,0.127916331,0.789646134,0
6.64734E-4,78.780193461,0.68886839,0.126307321,0.792267366,0
6.6515E-4,79.046176881,0.68909537,0.124698311,0.794888598,0
6.65938E-4,79.3790009,0.689525364,0.122687047,0.798165138,0
6.66071E-4,79.645393142,0.689598106,0.121078037,0.80078637,0
6.66173E-4,79.77861754,0.689653453,0.120273532,0.802096986,0
6.66437E-4,80.045141603,0.689797323,0.118664521,0.804718218,0
6.66874E-4,80.31179271,0.690035476,0.117055511,0.80733945,0
6.66886E-4,80.578544495,0.690042079,0.1154465,0.809960682,0
6.67616E-4,80.778760319,0.690438965,0.114239743,0.811926606,0
6.67625E-4,81.179330591,0.690443785,0.111826227,0.815858453,0
6.67715E-4,81.312866669,0.690492876,0.111021722,0.817169069,0
6.68542E-4,81.513426638,0.69094222,0.109814964,0.819134993,0
6.69087E-4,81.780975715,0.691237906,0.108205953,0.821756225,0
6.69227E-4,82.11557101,0.691313705,0.10619469,0.825032765,0
6.69402E-4,82.450203577,0.691408442,0.104183427,0.828309305,0
6.69431E-4,82.51714665,0.691424282,0.103781175,0.828964613,0
6.70143E-4,82.919013036,0.691809989,0.101367659,0.832896461,0
6.70229E-4,83.053050183,0.691856429,0.100563154,0.834207077,0
6.70601E-4,83.25415604,0.69205805,0.099356396,0.836173001,0
6.70848E-4,83.522476722,0.692191641,0.097747385,0.839449541,0
6.71072E-4,83.790838439,0.692312627,0.096138375,0.842070773,0
6.72078E-4,84.059525461,0.692855985,0.094529364,0.844692005,0
6.7289E-4,84.261269647,0.693293568,0.093322607,0.846657929,0
6.72963E-4,84.530443912,0.693332691,0.091713596,0.849279161,0
6.73E-4,84.799632807,0.693352949,0.090104586,0.851900393,0
6.73004E-4,85.001533295,0.693354863,0.088897828,0.853866317,0
6.73115E-4,85.270756534,0.693414434,0.087288817,0.856487549,0
6.73803E-4,85.540131335,0.693784925,0.085679807,0.859108781,0
6.7419E-4,86.012045954,0.693993169,0.082864039,0.863695937,0
6.74765E-4,86.349366041,0.694301752,0.080852776,0.866972477,0
6.74988E-4,86.61932344,0.694421824,0.079243765,0.869593709,0
6.75029E-4,86.889322875,0.694443539,0.077634755,0.872214941,0
6.75148E-4,87.159348166,0.694507272,0.076025744,0.874836173,0
6.75246E-4,87.294387582,0.694560258,0.075221239,0.876146789,0
6.75555E-4,87.56455284,0.694725978,0.073612228,0.878768021,0
6.7569E-4,87.96989959,0.694798251,0.071198713,0.882699869,0
6.75812E-4,88.105049773,0.694863279,0.070394208,0.884010485,0
6.75908E-4,88.307810116,0.694914913,0.06918745,0.885976409,0
6.75933E-4,88.645767234,0.694928597,0.067176187,0.889252949,0
6.76165E-4,88.848570404,0.695052513,0.065969429,0.891218873,0
6.76303E-4,89.186693614,0.695126605,0.063958166,0.894495413,0
6.76385E-4,89.254332132,0.695170544,0.063555913,0.895150721,0
6.77057E-4,89.5250119,0.695529942,0.061946903,0.897771953,0
6.77529E-4,89.795883596,0.695782448,0.060337892,0.900393185,0
6.77699E-4,90.066919351,0.695873038,0.058728882,0.903014417,0
6.78293E-4,90.406044928,0.696190232,0.056717619,0.906290957,0
6.78531E-4,90.813044517,0.696317455,0.054304103,0.910222805,0
6.78533E-4,91.016604069,0.696318204,0.053097345,0.912188729,0
6.78906E-4,91.356033676,0.696517339,0.051086082,0.915465269,0
6.79151E-4,91.55974726,0.696648023,0.049879324,0.917431193,0
6.79366E-4,91.899379967,0.69676242,0.047868061,0.920707733,0
6.80217E-4,92.1032763,0.697215271,0.046661303,0.922673657,0
6.80433E-4,92.307368221,0.697329948,0.045454545,0.924639581,0
6.80851E-4,92.647727218,0.697552217,0.043443282,0.927260813,0
6.81072E-4,92.783919554,0.69766975,0.042638777,0.928571429,0
6.81401E-4,93.124501441,0.697844277,0.040627514,0.931847969,0
6.81634E-4,93.328991652,0.697967878,0.039018504,0.932503277,0
6.82099E-4,93.738052541,0.698214308,0.037007241,0.93774574,0
6.82435E-4,93.942715819,0.698392617,0.035800483,0.939711664,0
6.82602E-4,94.147463027,0.698480711,0.034593725,0.941677588,0
6.82906E-4,94.48888682,0.69864175,0.032582462,0.944954128,0
6.82993E-4,94.625476681,0.698687867,0.031777957,0.946264744,0
6.83619E-4,94.830553771,0.699019087,0.030571199,0.950196592,0
6.83975E-4,95.240864381,0.699207394,0.028157683,0.95412844,0
6.84093E-4,95.377671176,0.699269286,0.027353178,0.955439056,0
6.84344E-4,95.514519143,0.699402173,0.026548673,0.956749672,0
6.84861E-4,95.856742965,0.699675131,0.024537409,0.960026212,0
6.85164E-4,96.404812676,0.69983484,0.021319389,0.965268676,0
6.85493E-4,96.541885769,0.700007892,0.020514883,0.966579292,0
6.8599E-4,96.884684567,0.700270067,0.01850362,0.969855832,0
6.86172E-4,97.29629695,0.70036554,0.016090105,0.97378768,0
6.86801E-4,97.570987097,0.700696567,0.014481094,0.976408912,0
6.87291E-4,97.777115277,0.700954225,0.013274336,0.978374836,0
6.87291E-4,98.395677601,0.700954225,0.00925181,0.978374836,0
6.87396E-4,98.601875581,0.701008887,0.008447305,0.986238532,0
6.91295E-4,98.808538962,0.703049846,0.007240547,0.988204456,0
6.99838E-4,99.157060809,0.707472342,0.005229284,0.990825688,0
7.00986E-4,99.647062498,0.708061606,0.002413516,0.995412844,0
7.02571E-4,99.787418214,0.70887282,0.00160901,0.99672346,0
7.08748E-4,100,0.712014589,0.000402253,0.998689384,0
7.08748E-4,100,0.712014589,0,0.998689384,0
